Tree,Species,DBH_inch,CBH_ft,HT_ft,NOTES,Notes_2018,Northing,Easting,Cluster,radius
3386,PIPO,1.9,6,15.5,,,4330850,490046,NA,NA
4133,PIPO,1.9,5.8,12.1,deer rub,,4330650,490077,NA,NA
4181,PIPO,1.9,5.6,10.1,,,4330610,490067,NA,NA
4137,PIPO,1.9,5.5,11.3,,,4330650,490075,NA,NA
3352,PIPO,1.9,5.5,11.6,,,4330860,490016,NA,NA
4189,PIPO,1.9,5.5,11.9,,,4330610,490116,NA,NA
3606,PIPO,1.9,5.5,13.5,,,4330840,490175,NA,NA
3988,PIPO,1.9,5.4,11.3,,,4330710,490239,NA,NA
3603,PIPO,1.9,5.1,10.8,,,4330840,490178,NA,NA
3878,PIPO,1.9,5,8.9,,,4330740,490190,NA,NA
3995,PIPO,1.9,5,11.5,,,4330720,490240,NA,NA
4052,PIPO,1.9,5,12.6,,,4330690,490124,NA,NA
3369,PIPO,1.9,4.9,9.2,,,4330870,490032,NA,NA
3438,PIPO,1.9,4.8,10.5,,,4330870,490120,NA,NA
3343,PIPO,1.9,4.6,11.6,,,4330900,490296,NA,NA
4205,PIPO,1.9,4.6,11,,,4330620,490147,NA,NA
3518,PIPO,1.9,4.6,11.3,,,4330860,490265,NA,NA
3788,PIPO,1.9,4.6,10.5,,,4330760,490133,NA,NA
3879,PIPO,1.9,4.5,10.3,,,4330740,490191,NA,NA
3398,PIPO,1.9,4.5,13.1,,,4330850,490045,NA,NA
3429,PIPO,1.9,4.4,12.3,,,4330850,490107,NA,NA
3953,PIPO,1.9,4.4,12.5,,,4330700,490103,NA,NA
4628,PIPO,1.9,4.2,10.4,,,4330840,490173,NA,NA
3789,PIPO,1.9,4.1,10.5,,,4330760,490135,NA,NA
4065,PIPO,1.9,4,10.7,,,4330670,490167,NA,NA
4073,PIPO,1.9,4,11.5,,,4330690,490165,NA,NA
4184,PIPO,1.9,4,10.8,,,4330620,490080,NA,NA
3887,PIPO,1.9,4,13.3,,,4330760,490243,5,1.57
4615,PIPO,1.9,4,12.8,,,4330850,490168,NA,NA
4191,PIPO,1.9,3.9,11.2,,,4330610,490113,NA,NA
4451,PIPO,1.9,3.9,11.1,,,4330920,490295,NA,NA
3442,PIPO,1.9,3.8,10.8,,,4330880,490125,NA,NA
4892,PIPO,1.9,3.5,12,,,4330680,490086,NA,NA
4697,PIPO,1.9,3.5,10,,,4330750,490066,NA,NA
4247,PIPO,1.9,3.5,9.4,,,4330890,490074,NA,NA
3549,PIPO,1.9,3.4,10.9,,,4330820,490062,NA,NA
4460,PIPO,1.9,3.4,9.7,,,4330880,490291,NA,NA
4393,PIPO,1.9,3.3,11.3,,,4330890,490230,NA,NA
4362,PIPO,1.9,3.2,12.8,,,4330910,490177,NA,NA
3819,PIPO,1.9,3,10.4,,,4330730,490034,NA,NA
3579,PIPO,1.9,3,11.1,,,4330820,490130,NA,NA
4730,PIPO,1.9,2.9,9.3,,,4330760,490246,5,1.66
3902,PIPO,1.9,2.4,10,,,4330700,490010,NA,NA
4436,PIPO,1.9,2.4,10.9,,,4330920,490285,NA,NA
4612,PIPO,1.9,2.1,10,,,4330850,490167,NA,NA
3360,PSME,1.9,1.6,12.1,D. FIR,,4330850,490019,NA,NA
3133,PIPO,1.9,5.5,11.3,,,4330600,490018,NA,NA
3208,PIPO,2,4.7,12.9,,Extreme Lean,4330880,490127,NA,NA
3587,PIPO,2,3.6,12.1,,Extreme Lean,4330830,490141,NA,NA
4513,PIPO,2,3.1,10.5,,Extreme Lean,4330850,490168,NA,NA
2212,PIPO,2,6,12.5,,Measurement Issue,4330640,490048,NA,NA
3776,PIPO,2,5.1,11.5,,Tagless,4330770,490077,NA,NA
4100,PIPO,2,3.7,10.6,,Tagless,4330680,490222,NA,NA
3167,PIPO,2,7.3,13.7,,,4330890,490080,NA,NA
3679,PIPO,2,6.7,12.9,deer rub,,4330850,490268,NA,NA
3738,PIPO,2,6.5,14.9,,,4330820,490161,NA,NA
3206,PIPO,2,6.2,14.1,,,4330880,490125,NA,NA
3939,PIPO,2,5.8,13,,,4330710,490040,NA,NA
4483,PIPO,2,5.8,12.7,,,4330880,490237,NA,NA
3975,PIPO,2,5.7,11.8,,,4330720,490129,NA,NA
4446,PIPO,2,5.5,12.6,,,4330910,490289,NA,NA
3688,PIPO,2,5.3,12.6,,,4330800,490057,NA,NA
3517,PIPO,2,5.3,11.8,,,4330860,490266,NA,NA
3168,PIPO,2,5.3,13.7,,,4330890,490080,NA,NA
3770,PIPO,2,5.2,12.5,,,4330780,490083,NA,NA
3467,PIPO,2,5.2,13.9,,,4330880,490190,NA,NA
3695,PIPO,2,5,10,,,4330810,490058,NA,NA
3632,PIPO,2,4.9,12.8,,,4330820,490176,NA,NA
3742,PIPO,2,4.9,13.5,,,4330820,490169,NA,NA
3865,PIPO,2,4.8,10.6,deer rub,,4330730,490140,NA,NA
3459,PIPO,2,4.7,11.4,,,4330880,490174,NA,NA
4111,PIPO,2,4.5,13.5,,,4330680,490272,NA,NA
4295,PIPO,2,4.5,12.2,,,4330880,490105,NA,NA
4164,PIPO,2,4.4,11.9,,,4330660,490254,NA,NA
3458,PIPO,2,4.4,10,,,4330880,490174,NA,NA
4145,PIPO,2,4.4,12,,,4330650,490129,NA,NA
3659,PIPO,2,4.4,11.2,,,4330840,490203,NA,NA
3226,PIPO,2,4.4,16.9,,,4330910,490149,NA,NA
3572,PIPO,2,4.3,12.3,,,4330830,490136,NA,NA
3593,PIPO,2,4.3,11.4,,,4330840,490167,NA,NA
4154,PIPO,2,4.1,12.3,deer rub,,4330670,490176,NA,NA
3357,PIPO,2,4.1,11.5,,,4330860,490018,NA,NA
3513,PIPO,2,4,12.2,,,4330860,490243,NA,NA
3970,PIPO,2,4,12.3,,,4330720,490097,NA,NA
4589,PIPO,2,4,12.9,,,4330820,490048,NA,NA
4700,PIPO,2,4,10.8,deer rub,,4330770,490105,NA,NA
4115,PIPO,2,3.9,10.3,,,4330690,490267,NA,NA
3404,PIPO,2,3.9,15.3,,,4330840,490040,NA,NA
4413,PIPO,2,3.9,10.4,,,4330880,490244,NA,NA
3792,PIPO,2,3.7,11,,,4330770,490198,NA,NA
3909,PIPO,2,3.7,17.5,,,4330690,490014,NA,NA
4517,PIPO,2,3.7,9.8,,,4330870,490153,NA,NA
3713,PIPO,2,3.6,9.7,,,4330800,490114,NA,NA
3154,PIPO,2,3.6,14.7,,,4330890,490021,NA,NA
3179,PIPO,2,3.6,12,,,4330880,490097,NA,NA
4524,PIPO,2,3.6,10.1,deer rub,,4330870,490115,NA,NA
4377,PIPO,2,3.5,10.9,,,4330880,490180,NA,NA
3551,PIPO,2,3.2,11.6,,,4330820,490065,NA,NA
4114,PIPO,2,3.2,12,,,4330690,490271,NA,NA
3829,PIPO,2,3.1,11,,,4330720,490043,NA,NA
3677,PIPO,2,3.1,11.9,,,4330830,490246,NA,NA
4053,PIPO,2,3,11.5,,,4330690,490124,NA,NA
4419,PIPO,2,3,12,,,4330910,490266,NA,NA
4395,PIPO,2,3,10.8,,,4330890,490231,NA,NA
4733,PIPO,2,3,9.5,,,4330740,490194,NA,NA
4928,PIPO,2,2.9,11,,,4330660,490283,NA,NA
6612,PIPO,2,2.8,11.3,,,4330830,490093,NA,NA
3415,PIPO,2,2.6,11.6,,,4330850,490080,NA,NA
4366,PIPO,2,2.4,8.7,,,4330910,490184,NA,NA
4923,PSME,2,2.3,15.1,psme forked,,4330660,490257,NA,NA
4878,PIPO,2,2.1,11.5,,,4330690,490104,NA,NA
2882,PIPO,2,4.2,11.3,,,4330860,490081,NA,NA
4933,PIPO,2,0,9.4,,,4330630,490243,NA,NA
4832,PIPO,2.1,3,10.2,,Dead Top,4330700,490268,NA,NA
3699,PIPO,2.1,10.7,18.2,,Extreme Lean,4330800,490051,NA,NA
4423,PIPO,2.1,5.1,13,,Extreme Lean,4330910,490268,NA,NA
3229,PIPO,2.1,7.9,16.8,,,4330900,490150,NA,NA
3507,PIPO,2.1,6.8,16.2,,,4330870,490250,NA,NA
3184,PIPO,2.1,6.2,11.7,,,4330880,490110,NA,NA
3380,PIPO,2.1,6.2,13.9,,,4330850,490048,NA,NA
3361,PIPO,2.1,6.1,14.1,,,4330850,490018,NA,NA
3947,PIPO,2.1,6,12.4,,,4330710,490046,NA,NA
3637,PIPO,2.1,6,14.6,,,4330820,490161,NA,NA
3627,PIPO,2.1,6,18.5,,,4330820,490174,NA,NA
3712,PIPO,2.1,5.8,13.6,,,4330800,490117,NA,NA
4223,PIPO,2.1,5.6,13.3,,,4330640,490302,NA,NA
3794,PIPO,2.1,5.4,13.1,,,4330780,490203,NA,NA
3992,PIPO,2.1,5.4,13.2,,,4330710,490243,NA,NA
3828,PIPO,2.1,5.3,12.3,,,4330730,490048,NA,NA
3705,PIPO,2.1,5.2,13.3,,,4330800,490063,NA,NA
3480,PIPO,2.1,5.2,13.5,,,4330860,490192,NA,NA
3223,PIPO,2.1,5.2,14,,,4330910,490148,NA,NA
3598,PIPO,2.1,5.2,13.1,,,4330850,490168,NA,NA
3314,PIPO,2.1,5.2,15.3,,,4330910,490288,NA,NA
4054,PIPO,2.1,4.8,12.8,,,4330690,490126,NA,NA
4387,PIPO,2.1,4.8,12.1,,,4330890,490229,NA,NA
3884,PIPO,2.1,4.7,12.2,,,4330750,490197,NA,NA
3651,PIPO,2.1,4.6,13.1,,,4330820,490200,NA,NA
3281,PIPO,2.1,4.6,13.8,,,4330900,490244,NA,NA
4394,PIPO,2.1,4.6,13,,,4330890,490231,NA,NA
3654,PIPO,2.1,4.5,9.6,,,4330820,490201,NA,NA
3864,PIPO,2.1,4.5,12.3,deer rub,,4330730,490136,NA,NA
3779,PIPO,2.1,4.5,11.6,,,4330790,490106,NA,NA
4074,PIPO,2.1,4.5,12,,,4330690,490166,NA,NA
3493,PIPO,2.1,4.5,12.5,,,4330850,490186,NA,NA
3188,PIPO,2.1,4.4,11.3,,,4330900,490125,NA,NA
3372,PIPO,2.1,4.4,10.9,,,4330860,490039,NA,NA
4686,PIPO,2.1,4.4,9.9,,,4330760,490044,NA,NA
3318,PIPO,2.1,4.3,11.5,,,4330910,490289,NA,NA
3236,PIPO,2.1,4.3,12.5,,,4330890,490170,NA,NA
4856,PIPO,2.1,4.2,10.2,,,4330670,490185,NA,NA
2692,PIPO,2.1,4,10,,,4330610,490258,NA,NA
3592,PIPO,2.1,3.8,13.3,,,4330840,490166,NA,NA
3959,PIPO,2.1,3.7,10.1,,,4330700,490120,NA,NA
3876,PIPO,2.1,3.5,10.8,,,4330740,490192,NA,NA
3571,PIPO,2.1,3.5,11.5,,,4330830,490135,NA,NA
1000,PIPO,2.1,3.5,13.5,,,4330800,490291,NA,NA
3451,PIPO,2.1,3.4,9.5,,,4330860,490160,NA,NA
4449,PIPO,2.1,3.3,10.6,,,4330920,490292,NA,NA
4750,PIPO,2.1,3,11,,,4330740,490049,NA,NA
4563,PIPO,2.1,2.9,9.5,,,4330860,490083,NA,NA
3653,PIPO,2.1,2.5,11.2,,,4330820,490199,NA,NA
3703,PIPO,2.1,2.1,11.1,,,4330790,490044,NA,NA
2869,PIPO,2.1,9.8,13.1,,,4330850,490045,NA,NA
4001,PIPO,2.2,3.5,11.2,,Broken Top,4330690,490013,NA,NA
3652,PIPO,2.2,5.3,12.2,,Extreme Lean,4330820,490199,NA,NA
4022,PIPO,2.2,6.9,13.8,,Forked above DBH,4330680,490083,NA,NA
4066,PIPO,2.2,4,11.3,,Measurement Issue,4330670,490165,NA,NA
6648,PIPO,2.2,7,16.5,,Retag,4330780,490082,2,1.72
3301,PIPO,2.2,7.6,16.1,,Tagless,4330910,490277,NA,NA
3666,PIPO,2.2,9.6,14.1,,,4330840,490238,NA,NA
3622,PIPO,2.2,7.9,18.4,,,4330830,490170,NA,NA
3818,PIPO,2.2,7.1,14.2,,,4330730,490035,NA,NA
2349,PIPO,2.2,6.5,7.4,,,4330640,490215,NA,NA
3381,PIPO,2.2,6.4,12.2,,,4330850,490048,NA,NA
3996,PIPO,2.2,5.8,11,,,4330710,490246,NA,NA
3718,PIPO,2.2,5.8,13.5,,,4330810,490142,NA,NA
3585,PIPO,2.2,5.7,12.3,,,4330830,490141,NA,NA
3662,PIPO,2.2,5.6,12.3,,,4330820,490217,NA,NA
4217,PIPO,2.2,5.6,11.1,,,4330610,490150,NA,NA
3803,PIPO,2.2,5.5,10.4,,,4330770,490305,NA,NA
3645,PIPO,2.2,5.4,16,,,4330820,490155,NA,NA
4289,PIPO,2.2,5.3,10.9,,,4330890,490095,NA,NA
3760,PIPO,2.2,5.2,12.7,,,4330780,490060,NA,NA
4254,PIPO,2.2,5.1,11.6,deer rub,,4330890,490077,NA,NA
3936,PIPO,2.2,5,13,,,4330710,490036,NA,NA
4040,PIPO,2.2,5,11.3,,,4330680,490110,NA,NA
4190,PIPO,2.2,4.9,13.1,,,4330610,490117,NA,NA
3759,PIPO,2.2,4.9,12.5,,,4330780,490060,NA,NA
4136,PIPO,2.2,4.9,12.5,,,4330650,490076,NA,NA
3568,PIPO,2.2,4.7,12.2,,,4330830,490138,NA,NA
3437,PIPO,2.2,4.7,12.5,,,4330860,490123,NA,NA
3916,PIPO,2.2,4.7,13.7,,,4330700,490027,NA,NA
4125,PIPO,2.2,4.6,11.6,,,4330630,490067,NA,NA
3780,PIPO,2.2,4.5,13,,,4330780,490103,NA,NA
3260,PIPO,2.2,4.5,12.1,,,4330910,490182,NA,NA
4026,PIPO,2.2,4.5,13.6,,,4330680,490088,NA,NA
3621,PIPO,2.2,4.5,16.6,,,4330830,490172,NA,NA
3656,PIPO,2.2,4.4,10.1,deer rub,,4330830,490202,NA,NA
3200,PIPO,2.2,4.4,11.3,,,4330890,490127,NA,NA
3857,PIPO,2.2,4.4,12.2,,,4330750,490112,NA,NA
4565,PIPO,2.2,4.4,11.6,,,4330870,490084,NA,NA
3425,PIPO,2.2,4.3,12.1,,,4330860,490104,NA,NA
3440,PIPO,2.2,4.3,14.6,,,4330870,490124,NA,NA
3889,PIPO,2.2,4,11.4,,,4330750,490277,NA,NA
4076,PIPO,2.2,4,11.8,,,4330690,490173,NA,NA
3899,PIPO,2.2,4,12.3,,,4330750,490289,NA,NA
3427,PIPO,2.2,3.9,13.1,,,4330850,490105,NA,NA
3710,PIPO,2.2,3.9,11.7,,,4330810,490065,NA,NA
3578,PIPO,2.2,3.8,12.4,,,4330820,490132,NA,NA
3900,PIPO,2.2,3.7,10.8,,,4330740,490291,NA,NA
3967,PIPO,2.2,3.7,12,deer rub,,4330700,490106,NA,NA
4027,PIPO,2.2,3.7,12.7,,,4330690,490087,NA,NA
3501,PIPO,2.2,3.7,13.9,,,4330880,490254,NA,NA
4810,PIPO,2.2,3.7,11.1,,,4330710,490166,NA,NA
4421,PIPO,2.2,3.6,10.8,,,4330910,490269,NA,NA
4057,PIPO,2.2,3.5,12.5,,,4330660,490114,NA,NA
3424,PIPO,2.2,3.5,13.6,,,4330860,490103,NA,NA
4450,PIPO,2.2,3.5,11.5,,,4330920,490293,NA,NA
4220,PIPO,2.2,3.3,11.5,,,4330620,490287,NA,NA
4215,PIPO,2.2,3.3,14,,,4330630,490149,NA,NA
3643,PIPO,2.2,3,12.5,,,4330820,490154,NA,NA
4375,PIPO,2.2,3,12.5,,,4330880,490178,NA,NA
4231,PIPO,2.2,2.9,11.7,,,4330880,490038,NA,NA
4512,PIPO,2.2,2.4,11.3,,,4330850,490171,NA,NA
4698,PIPO,2.2,2.2,11.5,,,4330770,490094,NA,NA
4370,PIPO,2.2,2,10.7,,,4330890,490185,NA,NA
2743,PIPO,2.2,7.3,10,deer rub/83 dbh?,,4330670,490141,NA,NA
2915,PIPO,2.2,4.6,14.1,,,4330830,490142,NA,NA
2870,PIPO,2.2,6.9,16.4,,,4330850,490045,NA,NA
2991,PIPO,2.2,3.6,11.6,forked bottom,,4330810,490289,NA,NA
3731,PIPO,2.3,6.5,14.6,,Extreme Lean,4330810,490159,NA,NA
2990,PIPO,2.3,6.5,12.5,LEANER,m,4330830,490254,NA,NA
3771,PIPO,2.3,7.1,14.4,,Tagless,4330780,490082,NA,NA
4021,PIPO,2.3,8.3,16,,,4330680,490082,NA,NA
4024,PIPO,2.3,6.5,16.2,,,4330680,490085,NA,NA
3269,PIPO,2.3,6,15.5,,,4330900,490231,NA,NA
3191,PIPO,2.3,5.9,13.3,,,4330900,490134,NA,NA
4207,PIPO,2.3,5.8,14.5,,,4330620,490149,NA,NA
3920,PIPO,2.3,5.7,14.8,,,4330700,490032,NA,NA
4159,PIPO,2.3,5.5,12,,,4330660,490201,NA,NA
3690,PIPO,2.3,5.5,12,,,4330800,490060,NA,NA
4199,PIPO,2.3,5.3,13.8,,,4330630,490108,NA,NA
4827,PIPO,2.3,5.2,12.5,,,4330710,490267,NA,NA
3582,PIPO,2.3,4.9,10.9,,,4330820,490132,NA,NA
4023,PIPO,2.3,4.9,15,,,4330680,490084,NA,NA
3439,PIPO,2.3,4.9,12.6,,,4330870,490121,NA,NA
3187,PIPO,2.3,4.8,12.4,,,4330880,490124,NA,NA
3723,PIPO,2.3,4.6,13.2,,,4330800,490153,NA,NA
4256,PIPO,2.3,4.4,13.3,,,4330890,490077,NA,NA
3661,PIPO,2.3,4.2,13,,,4330830,490216,NA,NA
3937,PIPO,2.3,3.9,10.9,PORKIE DAMAGE,,4330710,490038,NA,NA
3831,PIPO,2.3,3.9,11.6,deer rub,,4330730,490054,NA,NA
3237,PIPO,2.3,3.9,13.1,,,4330900,490172,NA,NA
4288,PIPO,2.3,3.9,12.5,,,4330890,490097,NA,NA
3646,PIPO,2.3,3.7,13.1,,,4330840,490188,NA,NA
3317,PIPO,2.3,3.6,12,,,4330910,490290,NA,NA
3214,PIPO,2.3,3.6,12.6,,,4330900,490141,NA,NA
3714,PIPO,2.3,3.6,12.8,,,4330810,490123,NA,NA
3858,PIPO,2.3,3.5,12.1,,,4330750,490114,NA,NA
4029,PIPO,2.3,3.5,13.5,,,4330690,490086,NA,NA
3580,PIPO,2.3,3.2,11.8,,,4330820,490128,NA,NA
4106,PIPO,2.3,2.9,12,,,4330700,490254,NA,NA
4165,PIPO,2.3,2.9,17.4,,,4330660,490257,NA,NA
4229,PIPO,2.3,2.9,11.9,verify this location!,,4330880,490036,NA,NA
4385,PIPO,2.3,2.7,7.3,,,4330890,490219,NA,NA
4959,PIPO,2.3,2.3,11,,,4330880,490020,NA,NA
4825,PIPO,2.3,2,11.7,,,4330720,490242,NA,NA
2875,PIPO,2.3,10.3,11.6,,,4330850,490044,NA,NA
2871,PIPO,2.3,8.4,15.8,,,4330850,490045,NA,NA
2970,PIPO,2.3,7.1,13.5,,,4330800,490051,NA,NA
2809,PIPO,2.3,4,12.9,,,4330900,490144,NA,NA
3735,PIPO,2.4,7.2,12,deer rub,Extreme Lean,4330820,490161,NA,NA
3727,PIPO,2.4,6.9,16.8,,Extreme Lean,4330810,490157,NA,NA
3563,PIPO,2.4,4.4,14,,Extreme Lean,4330840,490140,NA,NA
3890,PIPO,2.4,4.1,11.2,,Measurement Issue,4330760,490277,NA,NA
4765,PIPO,2.4,5.1,11.9,,Tagless,4330730,490027,NA,NA
3796,PIPO,2.4,6.9,14.5,,,4330790,490201,NA,NA
3298,PIPO,2.4,6.6,15,,,4330910,490277,NA,NA
4195,PIPO,2.4,6.5,14.9,,,4330620,490107,NA,NA
3921,PIPO,2.4,6.4,15.1,,,4330700,490034,NA,NA
3503,PIPO,2.4,6.3,14.9,,,4330870,490249,NA,NA
1371,PIPO,2.4,6.3,12.8,,,4330730,490111,NA,NA
3186,PIPO,2.4,6.1,13.7,,,4330880,490121,NA,NA
4112,PIPO,2.4,5.7,13,,,4330680,490263,NA,NA
3526,PIPO,2.4,5.7,12.6,,,4330840,490043,NA,NA
3406,PIPO,2.4,5.6,12.2,,,4330840,490033,NA,NA
3470,PIPO,2.4,5.5,19.9,,,4330870,490190,NA,NA
3530,PIPO,2.4,5.4,13.1,,,4330840,490048,NA,NA
3663,PIPO,2.4,5.3,13.2,,,4330840,490234,NA,NA
4200,PIPO,2.4,5.1,13.8,,,4330630,490107,NA,NA
3182,PIPO,2.4,5.1,15.5,,,4330880,490110,NA,NA
3689,PIPO,2.4,5,12,,,4330800,490060,NA,NA
4045,PIPO,2.4,5,13.9,,,4330680,490113,NA,NA
3484,PIPO,2.4,5,15.9,,,4330860,490189,NA,NA
4018,PIPO,2.4,4.9,13.2,,,4330680,490081,NA,NA
3764,PIPO,2.4,4.9,15.7,position  ok,,4330780,490080,NA,NA
3494,PIPO,2.4,4.6,14.5,,,4330850,490186,NA,NA
3619,PIPO,2.4,4.5,15.8,,,4330830,490174,NA,NA
3555,PIPO,2.4,4.4,10.7,,,4330820,490069,NA,NA
3455,PIPO,2.4,4.4,11.2,,,4330850,490172,NA,NA
3761,PIPO,2.4,4.3,12.6,,,4330780,490060,NA,NA
4068,PIPO,2.4,4.2,12.1,,,4330680,490171,NA,NA
4155,PIPO,2.4,4,13,,,4330660,490175,NA,NA
3356,PIPO,2.4,4,18,,,4330860,490023,NA,NA
3293,PIPO,2.4,3.6,14.9,,,4330900,490275,NA,NA
3466,PIPO,2.4,3.6,17.9,,,4330880,490187,NA,NA
3948,PIPO,2.4,3.4,13,,,4330710,490047,NA,NA
4070,PIPO,2.4,3.3,11,,,4330680,490174,NA,NA
3687,PIPO,2.4,3.3,12.6,,,4330790,490058,NA,NA
3198,PIPO,2.4,3.3,13.3,,,4330900,490126,NA,NA
4763,PIPO,2.4,3.2,11,,,4330740,490021,NA,NA
4095,PIPO,2.4,3,12,,,4330670,490219,NA,NA
3604,PIPO,2.4,3,12.2,,,4330840,490177,NA,NA
4058,PSME,2.4,0.8,15.2,D. FIR,,4330670,490133,NA,NA
3709,PSME,2.4,0.6,16.3,D. FIR,,4330810,490065,NA,NA
3272,PIEN,2.5,1.3,9.2,B. SPRUCE,Dead Top,4330900,490235,NA,NA
3642,PIPO,2.5,7.7,17.9,LEANER,Extreme Lean,4330830,490164,NA,NA
3739,PIPO,2.5,6.4,21.6,,Extreme Lean,4330820,490163,NA,NA
2190,PIPO,2.5,7.9,13.8,,,4330650,490032,NA,NA
3333,PIPO,2.5,7.5,16,,,4330900,490280,NA,NA
3567,PIPO,2.5,7.5,17.9,,,4330840,490138,NA,NA
3322,PIPO,2.5,7.3,18.7,,,4330910,490291,NA,NA
4042,PIPO,2.5,7,14.3,,,4330680,490113,NA,NA
3303,PIPO,2.5,6.6,18.9,,,4330910,490279,NA,NA
4110,PIPO,2.5,6.4,16.3,,,4330670,490272,NA,NA
3903,PIPO,2.5,6.2,14,,,4330700,490009,NA,NA
3397,PIPO,2.5,6.1,19.1,,,4330850,490045,NA,NA
3649,PIPO,2.5,6,15,,,4330820,490198,NA,NA
3851,PSME,2.5,6,16,D. FIR,,4330750,490077,NA,NA
3648,PIPO,2.5,5.9,12,,,4330820,490196,NA,NA
4135,PIPO,2.5,5.8,15,,,4330650,490076,NA,NA
3428,PIPO,2.5,5.7,17.5,,,4330850,490107,NA,NA
3983,PIPO,2.5,5.5,12.8,,,4330730,490188,NA,NA
3497,PIPO,2.5,5.5,17.3,,,4330870,490239,NA,NA
3660,PIPO,2.5,5.4,14.5,,,4330830,490207,NA,NA
4204,PIPO,2.5,5.4,13.5,,,4330620,490143,NA,NA
3581,PIPO,2.5,5.4,15.6,,,4330820,490129,NA,NA
3911,PIPO,2.5,5.4,16.7,,,4330690,490015,NA,NA
3159,PIPO,2.5,5.3,17.3,,,4330900,490071,NA,NA
3471,PIPO,2.5,5.2,15,,,4330870,490191,NA,NA
4197,PIPO,2.5,5.1,15.8,,,4330630,490106,NA,NA
3403,PIPO,2.5,5.1,17.9,,,4330850,490042,NA,NA
3254,PIPO,2.5,5,13.7,,,4330910,490163,NA,NA
3468,PIPO,2.5,5,14.1,,,4330880,490190,NA,NA
1858,PIPO,2.5,4.7,9.9,,,4330720,490271,NA,NA
4082,PIPO,2.5,4.5,13.9,,,4330700,490181,NA,NA
3207,PIPO,2.5,4.5,15.6,,,4330880,490125,NA,NA
3465,PIPO,2.5,4.5,18.2,,,4330880,490186,NA,NA
3805,PIPO,2.5,4.2,16.1,,,4330720,490024,NA,NA
3394,PIPO,2.5,4.1,13.8,,,4330850,490041,NA,NA
3307,PIPO,2.5,4.1,15.5,,,4330910,490273,NA,NA
4418,PIPO,2.5,4,12.9,,,4330910,490267,NA,NA
4275,PIPO,2.5,3.9,13.7,,,4330900,490076,NA,NA
3733,PIPO,2.5,3.5,13.3,,,4330810,490159,NA,NA
4085,PIPO,2.5,3.5,15,,,4330690,490182,NA,NA
4760,PIPO,2.5,3.5,12,,,4330750,490041,NA,NA
3320,PIPO,2.5,3.4,11.5,,,4330920,490292,NA,NA
3997,PIPO,2.5,2.5,12.2,,,4330730,490291,NA,NA
4699,PIPO,2.5,2.3,13,,,4330770,490097,NA,NA
4084,PSME,2.5,1,16.4,D. FIR,,4330690,490181,NA,NA
4870,PIPO,2.5,0.8,7.1,,,4330670,490133,NA,NA
2872,PIPO,2.5,11.6,23.6,,,4330850,490044,NA,NA
3063,PIPO,2.5,6,10.7,,,4330670,490066,NA,NA
2980,PIPO,2.5,6.4,19.5,,,4330810,490148,NA,NA
3103,PIPO,2.5,3.6,12.1,,,4330650,490092,NA,NA
3589,PIPO,2.6,5,15.9,,Extreme Lean,4330840,490157,NA,NA
4613,PIPO,2.6,3.6,12.1,,Extreme Lean,4330840,490168,NA,NA
3334,PIPO,2.6,9.3,17.6,,,4330900,490280,NA,NA
3640,PIPO,2.6,7.6,15.8,,,4330820,490160,NA,NA
866,PIPO,2.6,7.3,13.6,,,4330790,490133,NA,NA
3389,PIPO,2.6,6.7,18.2,,,4330840,490045,NA,NA
4071,PIPO,2.6,6.6,16.9,,,4330680,490174,NA,NA
3325,PIPO,2.6,6.6,16.5,,,4330910,490294,NA,NA
3847,PIPO,2.6,6.5,12.8,,,4330750,490040,NA,NA
3706,PIPO,2.6,6.5,15.3,,,4330800,490062,NA,NA
3347,PIPO,2.6,6.4,14.9,,,4330870,490004,NA,NA
3925,PIPO,2.6,6.3,14.1,,,4330700,490021,NA,NA
3332,PIPO,2.6,6.2,17.4,,,4330900,490280,NA,NA
4031,PIPO,2.6,5.9,14.9,,,4330690,490081,NA,NA
3529,PIPO,2.6,5.9,15.8,,,4330840,490044,NA,NA
3773,PIPO,2.6,5.9,14.9,,,4330780,490078,NA,NA
3846,PIPO,2.6,5.7,12.3,,,4330750,490040,NA,NA
3863,PIPO,2.6,5.4,13.7,,,4330730,490130,NA,NA
3856,PIPO,2.6,5.4,15.9,,,4330750,490112,NA,NA
3215,PIPO,2.6,5.4,16.2,,,4330900,490141,NA,NA
4039,PIPO,2.6,5.3,14.3,,,4330680,490110,NA,NA
3270,PIPO,2.6,5.2,14.6,,,4330900,490232,NA,NA
3989,PIPO,2.6,5.1,16.2,,,4330710,490240,NA,NA
3707,PIPO,2.6,5,11.9,,,4330800,490063,NA,NA
3650,PIPO,2.6,4.9,12.1,,,4330830,490198,NA,NA
4069,PIPO,2.6,4.8,11.3,,,4330680,490174,NA,NA
3809,PIPO,2.6,4.8,14.3,,,4330720,490019,NA,NA
3178,PIPO,2.6,4.7,10.8,,,4330900,490099,NA,NA
3211,PIPO,2.6,4.1,12.7,,,4330880,490146,NA,NA
4086,PIPO,2.6,4,11.7,,,4330690,490183,NA,NA
4193,PIPO,2.6,4,13.3,,,4330610,490109,NA,NA
4035,PIPO,2.6,4,12.6,,,4330680,490106,NA,NA
4943,PIPO,2.6,4,13.2,,,4330610,490114,NA,NA
4420,PIPO,2.6,3.9,14.5,,,4330910,490268,NA,NA
