TreeNumber,UTM_X,UTM_Y,Grid_X,Grid_Y,Species,D.A.,DBH_cm,Height_m,CBH_m
17,1019177.94,4334813.691,102.2,12.6,PIEN,,29.972,15.8,1
7,1019491.664,4335179.272,430.9,364.6,PSME,,30.988,15.8,6
28,1019278.061,4334915.929,206.5,110.5,PIPU,,31.242,15.8,3
16,1019069.505,4335164.018,8.5,367.1,PIEN,,31.496,15.8,7.9
2,1019406.062,4334951.632,335.78,140.7,PIEN,,31.496,15.8,2.5
55,1019236.312,4334810.016,160.3,6.5,PIPO,,31.75,15.8,9.7
16,1019152.987,4334919.833,81.8,119.7,PSME,,31.75,15.8,6.3
4,1019462.282,4335068.307,397,254.9,PIPO,,32.512,15.8,7.3
18,1019108.929,4334854.47,35,56.1,PIPO,,32.512,15.8,6.3
15,1019069.49,4335018.122,2.3,221.4,PIPU,,32.766,15.8,2.2
14,1019267.931,4334968.381,198.5,163.2,PIPO,,34.036,15.8,12.3
3,1019326.685,4334995.669,258.4,188,PSME,,34.29,15.8,5
40,1019236.556,4334828.454,161.3,24.9,PIPO,,35.052,15.8,10.1
15,1019192.398,4334995.781,124.3,193.9,PIPO,,35.052,15.8,4.6
7,1019275.799,4334905.695,203.7,100.4,POTR,,35.052,15.8,11.2
9,1019478.321,4335166.167,417.1,352,PIEN,,35.052,15.8,8.6
21,1019294.477,4335116.246,231.3,309.9,PIPU,,35.306,15.8,1.8
25,1019431.733,4335174.551,370.8,362.4,PIFL2,,35.56,15.8,8
4,1019480.528,4335141.15,418.2,326.9,PSME,,37.084,15.8,5
25,1019098.655,4335042.578,32.5,244.5,PIPO,,37.592,15.8,3.5
12,1019349.378,4335034.885,282.7,226.4,PIPO,,38.1,15.8,6.5
11,1019184.174,4335051.939,118.4,250.2,PIPO,,38.608,15.8,9.3
7,1019498.086,4335113.323,434.7,298.4,PSME,,40.64,15.8,2.4
14,1019501.632,4334887.408,428.7,72.6,PIPO,,44.196,15.8,5.7
10,1019388.122,4335013.868,320.5,203.8,PIPO,,44.704,15.8,5.8
4,1019122.211,4335095.777,58.4,296.6,PIPO,,46.228,15.8,6.1
19,1019432.667,4335058.346,366.9,246.3,PIFL2,,48.768,15.8,4.9
70,1019285.839,4334806.993,209.6,1.3,POTR,,11.938,15.9,10.9
12,1019347.497,4334851.658,273.1,43.3,POTR,,16.256,15.9,11.8
7,1019241.43,4335150.542,179.7,346.3,POTR,,17.78,15.9,9.5
48,1019241.291,4335166.739,180.2,362.7,POTR,,18.034,15.9,10.3
44,1019466.412,4335162.232,405,348.7,PIEN,,18.542,15.9,9.9
9,1019348.108,4334849.587,273.6,41.2,PIEN,,19.558,15.9,4.1
55,1019334.062,4334821.025,258.5,13.2,PIPU,,20.574,15.9,6.3
38,1019140.592,4334875.236,67.5,75.6,PIEN,,21.082,15.9,5
8,1019194.808,4334834.009,119.9,32,PIEN,,21.59,15.9,5.1
64,1019160.353,4334884.373,87.5,83.9,PIEN,,21.59,15.9,0.3
47,1019267.097,4335184.309,206.9,379.1,PIEN,,22.352,15.9,10.5
29,1019114.669,4334973.214,45.7,174.6,PIEN,,22.352,15.9,2.8
41,1019157.217,4335052.332,91.5,251.8,POTR,,22.86,15.9,12
43,1019192.092,4334949.802,122,148,POTR,,22.86,15.9,10.1
67,1019413.729,4334827.473,338.4,16.3,PIEN,,22.86,15.9,6.3
7,1019200.604,4335113.371,137.4,310.9,PIPO,,23.368,15.9,4.6
21,1019219.651,4334897.271,147.4,94.3,PIEN,,23.622,15.9,8.6
4,1019468.049,4334905.494,395.9,92,PIPO,,23.876,15.9,12.9
32,1019275.871,4334850.325,201.5,45.1,PIEN,,23.876,15.9,0
57,1019111.767,4335217.588,53.1,418.8,PIPU,,23.876,15.9,9.4
84,1019321.519,4334865.723,247.9,58.5,PIEN,,24.13,15.9,3.4
20,1019230.001,4334833.132,155,29.7,PIPU,,24.638,15.9,2.8
56,1019264.65,4334815.704,188.9,10.9,PIPO,,25.654,15.9,9.8
22,1019158.606,4335073.735,93.8,273.1,POTR,,26.416,15.9,7.8
46,1019160.638,4334840.13,86.1,39.7,PIEN,,27.178,15.9,3.2
21,1019461.232,4335063.544,395.7,250.2,PIPO,,27.432,15.9,9.5
12,1019174.389,4334835.75,99.6,34.6,PSME,,27.432,15.9,10.2
2,1019316.078,4334972.477,246.8,165.4,PIPO,,27.94,15.9,7
33,1019290.599,4334838.488,215.8,32.5,PIPO,,28.448,15.9,9.3
12,1019295.661,4335016.475,228.3,210.2,PSME,,28.448,15.9,4.5
32,1019453.157,4335006.942,385.3,194.1,PIPO,,28.702,15.9,5.9
27,1019092.188,4334985.861,23.7,188.2,PIEN,,29.21,15.9,5.7
42,1019194.522,4334935.712,123.9,133.8,PIEN,,29.464,15.9,4
7,1019484.519,4335160.669,423,346.4,PSME,,29.718,15.9,6.6
56,1019209.092,4334898.132,136.9,95.5,PIEN,,29.972,15.9,5.3
11,1019220.268,4335130.014,157.7,326.7,PIPO,,30.226,15.9,7.2
8,1019252.213,4334881.453,179.3,77,PSME,,30.48,15.9,7.3
27,1019097.226,4335123.911,34.5,325.8,PIPO,,31.496,15.9,7.8
19,1019253.558,4334822.845,178.2,18.4,PIPO,,31.75,15.9,9.2
63,1019200.377,4335202.261,141,399.9,PIEN,,31.75,15.9,5
31,1019377.176,4334854.694,302.9,45.2,PIEN,,32.258,15.9,3.1
56,1019236.406,4334812.023,160.5,8.5,PSME,,32.512,15.9,2.9
39,1019159.587,4334824.052,84.2,23.7,PSME,,33.02,15.9,6.4
21,1019424.61,4334930.067,353.6,118.4,PIPO,,33.528,15.9,7.3
63,1019160.511,4334883.28,87.6,82.8,PIEN,,34.29,15.9,0.8
4,1019247.434,4335013.858,180,209.7,PIPO,,34.798,15.9,4.9
62,1019294.06,4335132.045,231.5,325.7,PIEN,,35.56,15.9,3
3,1019200.039,4335164.81,138.9,362.3,PSME,,36.068,15.9,8.7
8,1019197.998,4335169.308,137.1,366.9,PIEN,,36.068,15.9,3.8
78,1019205.778,4335181.218,145.5,378.6,PSME,,36.83,15.9,7.1
20,1019259.508,4335095.506,195.5,290.6,PSME,,37.084,15.9,1.6
26,1019344.45,4335200.746,284.8,392.3,PSME,,37.846,15.9,5.2
8,1019238.108,4335056.441,172.5,252.5,PIPO,,38.1,15.9,6.5
20,1019092.611,4335152.807,31.2,354.9,PIPO,,38.608,15.9,6.3
1,1019095.512,4334860.468,21.7,62.8,PSME,,38.608,15.9,5.1
2,1019412.334,4335114.364,348.9,303.1,PIPO,,38.862,15.9,5.5
16,1019183.639,4335015.963,116.4,214.3,PIPO,,39.878,15.9,11.6
52,1019185.614,4335197.391,126,395.6,PIFL2,,40.132,15.9,5.4
3,1019479.966,4335072.829,414.9,258.7,PIPO,,43.434,15.9,8.7
25,1019452.604,4334892.359,380,79.7,PIPO,,44.196,15.9,5.1
10,1019125.927,4334826.212,50.7,27.2,PIPO,,44.196,15.9,4.1
23,1019090.707,4335018.325,23.5,220.7,PIPO,,45.212,15.9,4.4
2,1019364.876,4335065.946,299.6,256.6,PIPO,,50.292,15.9,3.9
24,1019145.893,4334829.254,70.8,29.4,PSME,,57.912,15.9,8.6
18,1019097.352,4335150.254,35.8,352.1,PIPO,,61.722,15.9,4.5
21,1019133.236,4335107.256,69.8,307.7,POTR,,11.176,16,6.3
59,1019411.418,4334821.943,335.8,10.9,PIEN,,18.796,16,10.3
55,1019204.357,4334862.034,130.7,59.7,POTR,,20.32,16,12
95,1019315.907,4334860.118,242,53.2,PIEN,,20.574,16,2.6
72,1019357.21,4334845.646,282.7,37,POTR,,20.828,16,12
40,1019429.981,4335208.004,370.6,395.9,PIPU,,21.082,16,7.2
5,1019206.27,4334842.908,131.6,40.5,PIEN,,21.082,16,4.9
9,1019490.643,4335208.357,431.2,393.7,PIEN,,21.336,16,1.9
42,1019355.344,4335204.928,295.9,395.9,PIEN,,21.59,16,9.6
21,1019485.097,4335210.967,425.8,396.6,PSME,,23.622,16,5.4
32,1019254.205,4334914.484,182.6,110.1,POTR,,23.876,16,9.2
24,1019198.917,4334895.491,126.6,93.4,PIEN,,24.13,16,1.3
27,1019408.359,4335049.968,342.4,239,POTR,,24.384,16,8.2
15,1019390.574,4334816.552,314.7,6.4,PIPU,,24.384,16,3.7
21,1019293.008,4334807.773,216.8,1.7,POTR,,24.892,16,10.1
9,1019114.063,4334961.966,44.5,163.4,PIEN,,24.892,16,7
38,1019150.094,4334944.93,79.8,144.7,PIPU,,24.892,16,6.1
29,1019309.732,4335038.53,243.3,231.7,PIPO,,25.146,16,10
29,1019430.491,4335001.956,362.4,190.1,PIPU,,25.146,16,2.5
6,1019476.809,4334979.738,407.7,165.9,PIPO,,25.4,16,7.4
42,1019370.635,4335199.811,310.9,390.2,PIEN,,25.4,16,7
74,1019196.236,4334906.763,124.3,104.8,PIPU,,25.4,16,3.1
12,1019138.571,4334868.019,65.1,68.5,PSME,,27.178,16,6.4
12,1019324.458,4334809.502,248.3,2.2,PSME,,29.21,16,7.6
30,1019462.577,4335029.871,395.7,216.5,PIPO,,29.718,16,5.2
9,1019140.673,4334858.217,66.9,58.6,PIPO,,30.734,16,10.2
9,1019435.315,4334941.929,364.7,129.9,PIPO,,30.734,16,9.1
57,1019103.947,4334948.432,33.9,150.2,PSME,,30.734,16,6.4
6,1019134.025,4334855.161,60.1,55.9,PSME,,30.988,16,1.7
22,1019501.822,4334885.716,428.8,70.9,PIPO,,31.496,16,15.4
10,1019168.357,4335120.996,105.6,320,PIPO,,31.75,16,3.7
43,1019247.969,4335174.903,187.3,370.5,PIEN,,32.258,16,3.2
52,1019226.75,4335126.735,164,323.3,PIPO,,32.512,16,7.1
38,1019243.79,4335176.284,183.2,372.1,PSME,,33.02,16,9.2
58,1019087.529,4334936.667,17.1,139.1,PSME,,33.782,16,4.7
3,1019116.345,4335199.204,56.7,400.2,PIEN,,33.782,16,6.4
11,1019500.35,4334827.36,424.9,12.7,PIPO,,34.036,16,5.85
52,1019186.117,4335178.092,125.7,376.3,PSME,,34.036,16,7.3
13,1019153.07,4334814.414,77.4,14.2,PIPO,,34.544,16,5.3
10,1019269.695,4335067.289,204.4,262.1,PIPO,,34.544,16,0.1
91,1019249.574,4335105.694,185.9,301.3,PIPU,,34.544,16,5.6
44,1019245.833,4335156.265,184.4,352,PSME,,35.814,16,7.7
2,1019197.89,4335184.923,137.6,382.5,PSME,,36.068,16,9.4
52,1019371.093,4335135.248,308.6,325.7,PSME,,36.068,16,3.1
14,1019132.934,4334826.283,57.7,26.9,PSME,,37.592,16,5.1
23,1019107.66,4335111.829,44.5,313.4,PSME,,37.846,16,4
1,1019346.731,4335047.062,280.7,238.7,PIPO,,38.354,16,6.4
4,1019351.364,4335191.199,291.2,382.4,PSME,,38.608,16,7.2
2,1019448.229,4334918.981,376.6,106.3,PIPO,,39.116,16,6.7
20,1019486.733,4335039.223,420.1,225,PIPO,,40.894,16,4
9,1019484.617,4335133.538,422.1,319.3,PSME,,41.91,16,3.2
1,1019190.799,4335044.06,124.6,242.2,PIPO,,42.164,16,5.9
2,1019382.888,4335027.628,316,217.6,PIPO,,42.672,16,3.3
34,1019323.919,4335119.971,260.9,312.5,PSME,,44.704,16,6.2
2,1019502.185,4335098.319,438,283.2,PSME,,44.704,16,2.3
4,1019092.257,4334832.377,17.4,34.7,PIPO,,46.736,16,5.3
44,1019367.415,4334857.5,293.3,48.3,POTR,,15.494,16.1,10
17,1019451.997,4334954.41,381.8,141.7,POTR,,17.526,16.1,10.1
33,1019280.577,4335194.816,220.7,389.1,PIEN,,19.05,16.1,9.7
43,1019339.924,4334841.144,265.2,33.2,POTR,,20.32,16.1,11.3
38,1019080.597,4334969.945,11.5,172.7,PIPU,,20.828,16.1,7.4
16,1019079.174,4334962.76,9.7,165.6,PIEN,,21.336,16.1,8.1
34,1019251.509,4334891.328,178.9,86.9,PIEN,,21.59,16.1,8.9
48,1019253.005,4335135.817,190.7,331.2,PIEN,,21.59,16.1,4.9
14,1019160.22,4335046.683,94.2,246,POTR,,21.844,16.1,12.2
36,1019226.464,4334858.679,152.6,55.4,PIEN,,21.844,16.1,5
32,1019165.163,4334970.844,96,170,POTR,,22.352,16.1,7.3
3,1019153.241,4335042.308,87,242,POTR,,22.352,16.1,2.3
8,1019152.713,4335088.943,88.5,288.6,POTR,,23.114,16.1,11.7
16,1019091.679,4334893.529,19.4,95.8,PIEN,,23.876,16.1,1.3
4,1019142.897,4335046.686,76.9,246.7,POTR,,24.638,16.1,9.6
69,1019359.685,4334846.177,285.2,37.4,PIPU,,24.638,16.1,6.9
74,1019443.486,4334985.019,374.7,172.5,PIPO,,25.146,16.1,11.4
43,1019394.623,4334950.227,324.5,139.9,POTR,,25.4,16.1,11.3
10,1019116.935,4335118.228,54.1,319.3,PIPO,,25.4,16.1,8.5
55,1019444.382,4335148.668,382.5,336.1,PSME,,25.4,16.1,3.3
16,1019229.368,4334843.213,154.9,39.8,PSME,,26.162,16.1,7
4,1019311.697,4334812.249,235.7,5.4,PIPU,,26.416,16.1,8.2
17,1019353.994,4334986.365,285.4,177.7,PIPO,,26.67,16.1,6.3
75,1019201.631,4334953.111,131.7,150.8,POTR,,27.94,16.1,11.5
27,1019209.186,4334848.37,134.8,45.8,PIEN,,28.448,16.1,4.6
27,1019162.013,4334923.713,90.8,123.1,PIEN,,28.448,16.1,3.9
13,1019169.967,4334936.151,99.4,135.1,PSME,,29.972,16.1,5.8
58,1019287.644,4335203.201,228.2,397.1,PIEN,,29.972,16.1,10.3
18,1019161.513,4334859.903,87.8,59.4,PSME,,30.226,16.1,7.1
18,1019092.837,4334946.442,22.7,148.8,PSME,,30.226,16.1,3.7
54,1019369.629,4334853.512,295.3,44.2,PIEN,,30.226,16.1,5
25,1019181.822,4334819.804,106.4,18.5,PIPO,,30.988,16.1,9.6
19,1019080.122,4334950.194,10.2,153,PSME,,30.988,16.1,9.2
44,1019410.336,4334840.81,335.5,29.8,PIEN,,30.988,16.1,10.8
3,1019469.647,4335001.888,401.5,188.4,PIPO,,31.75,16.1,6.5
7,1019179.174,4335094.131,115.2,292.6,PSME,,31.75,16.1,0
20,1019419.517,4334976.259,350.3,164.8,PIPO,,32.004,16.1,8.5
2,1019480.938,4335073.381,415.9,259.2,PIPO,,33.274,16.1,7.6
35,1019124.614,4334876.311,51.6,77.3,PSME,,33.528,16.1,8
43,1019410.336,4334840.81,335.5,29.8,PIEN,,33.782,16.1,10.8
7,1019298.815,4335134.9,236.4,328.3,PSME,,34.036,16.1,2.8
45,1019236.328,4334906.045,164.3,102.4,PIEN,,34.29,16.1,8.8
23,1019482.222,4335031.393,415.4,217.2,PIPO,,34.544,16.1,5.4
16,1019414.48,4334884.27,341.5,73.2,PIPO,,35.814,16.1,12.1
2,1019246.911,4334971.994,177.7,167.7,PIPO,,36.576,16.1,3.2
60,1019182.187,4335197.811,122.6,396.2,PSME,,37.846,16.1,6
30,1019406.583,4335143.9,344.5,332.9,PSME,,37.846,16.1,0.5
2,1019316.756,4335117.207,253.6,309.9,PSME,,38.1,16.1,3.9
2,1019096.92,4334827.499,21.8,29.8,PIPO,,43.942,16.1,4.6
19,1019079.201,4334840.998,4.6,44,PIPO,,44.45,16.1,3.1
18,1019169.736,4335079.112,105.2,278.1,PIPO,,44.958,16.1,5
17,1019488.721,4335108.622,425.1,294.2,PSME,,44.958,16.1,3.6
1,1019249.159,4334980.606,180.4,176.4,PIPO,,46.99,16.1,3.4
25,1019300.203,4335013.912,232.7,207.4,PSME,,16.002,16.2,6.5
22,1019228.142,4334865.175,154.4,61.8,PIPO,,18.288,16.2,11.9
26,1019474.471,4335211.224,415.2,397.2,PIEN,,18.288,16.2,5
16,1019254.439,4335104.251,190.9,299.6,PSME,,19.304,16.2,4.7
5,1019084.452,4334961.437,14.9,164,PSME,,22.098,16.2,10.3
1,1019156.684,4335041.589,90.4,241.1,POTR,,23.368,16.2,11.3
19,1019256.046,4335179.336,195.6,374.5,PIEN,,23.368,16.2,6.9
71,1019307.948,4334866.725,234.4,60,PIEN,,23.368,16.2,4.8
18,1019388.673,4334812.746,312.6,2.7,PSME,,23.622,16.2,6.3
25,1019266.252,4334821.397,190.8,16.5,PIEN,,23.876,16.2,3.1
44,1019221.218,4334930.799,150.3,127.7,PIPU,,24.638,16.2,6
90,1019259.013,4334835.532,184.1,31,POTR,,25.146,16.2,11.9
24,1019456.355,4335147.599,394.4,334.4,PSME,,25.654,16.2,2.8
23,1019206.918,4334882.096,134.1,79.6,PIEN,,25.654,16.2,6.2
12,1019407.204,4334987.542,338.6,176.5,POTR,,26.416,16.2,11.4
25,1019226.717,4334865.601,153,62.3,PIEN,,26.416,16.2,7.9
4,1019318.132,4334821.183,242.6,14.2,PIEN,,26.67,16.2,3.4
1,1019349.821,4334866.401,276.2,57.9,PIPU,,27.178,16.2,6.7
11,1019287.225,4334872.655,213.8,66.8,PIEN,,27.686,16.2,3.1
29,1019127.371,4335098.535,63.7,299.3,PIPO,,28.194,16.2,8.5
16,1019451.116,4334988.409,382.5,175.7,PIPO,,28.448,16.2,12.7
51,1019212.536,4334833.927,137.6,31.2,PSME,,28.448,16.2,9.6
6,1019197.974,4335152.385,136.4,350,PIPO,,28.956,16.2,9.7
52,1019438.096,4335207.933,378.7,395.4,PIEN,,28.956,16.2,4.6
19,1019294.882,4334937.128,224.2,131,PIPO,,30.48,16.2,0.1
102,1019189.285,4334915.126,117.8,113.3,PIEN,,30.734,16.2,6.6
5,1019472.444,4334900,400,86.5,PIPO,,31.242,16.2,6.1
21,1019167.986,4334897.194,95.8,96.3,PIEN,,31.75,16.2,0.5
48,1019194.204,4334953.419,124.3,151.5,PIPU,,32.004,16.2,6.1
19,1019390.037,4335148.149,328.2,337.8,PSME,,33.02,16.2,2.6
7,1019425.969,4334956.173,355.9,144.4,PIEN,,33.274,16.2,3.7
41,1019385.724,4334813.591,309.7,3.7,PIEN,,33.782,16.2,4.5
22,1019294.935,4335140.102,232.8,333.7,PSME,,34.036,16.2,2.9
32,1019079.898,4335208.609,20.8,411.3,PIFL2,,34.29,16.2,7.1
32,1019436.487,4334821.23,360.8,9.3,PIEN,,34.544,16.2,6.7
19,1019100.118,4335025.933,33.3,227.8,PIPO,,35.052,16.2,6.8
35,1019224.682,4335106.798,161.1,303.5,PSME,,35.56,16.2,2.4
36,1019448.19,4334925.388,376.9,112.7,PIPO,,36.83,16.2,9.1
62,1019170.911,4334862.402,97.1,61.4,PIEN,,37.338,16.2,2.6
15,1019336.373,4334928.873,265.2,121,PIPO,,37.846,16.2,14.9
40,1019408.898,4335134.209,346.3,323.1,PSME,,38.1,16.2,2.2
10,1019097.114,4335037.29,30.9,239.3,PIPO,,39.116,16.2,4.4
54,1019140.589,4335202.754,81.1,402.9,PSME,,41.91,16.2,6.1
2,1019367.167,4334870.104,293.5,60.9,PIPU,,41.91,16.2,0.9
11,1019224.03,4335042.097,157.9,238.7,PIPO,,42.164,16.2,6
15,1019188.774,4335134.774,126.5,332.9,PSME,,42.672,16.2,2.1
14,1019094.721,4335050.682,29,252.8,PIPO,,43.688,16.2,8.5
10,1019499.583,4335088.469,435.1,273.5,PSME,,46.228,16.2,1
24,1019160.667,4334984.223,92,183.6,PIPU,,46.99,16.2,0.4
14,1019487.851,4334853.853,413.6,39.6,PIPO,,47.244,16.2,4
19,1019378.957,4335070.778,313.7,260.9,PIPO,,47.498,16.2,8.9
2,1019481.997,4334824.103,406.4,10.2,PIPO,,49.53,16.2,5.7
24,1019328.807,4334999.068,260.7,191.5,PSME,,50.038,16.2,4.1
40,1019220.752,4334820.226,145.3,17.3,PSME,,50.8,16.2,6.3
7,1019480.132,4334846.435,405.5,32.6,PIPO,,52.324,16.2,3.6
7,1019215.501,4334888.64,142.8,85.9,PIEN,,13.97,16.3,2.5
10,1019299.673,4334829.737,224.4,23.5,PIEN,,16.51,16.3,8
28,1019428.773,4334930.888,357.8,119,POTR,,17.272,16.3,15
72,1019075.203,4334973.465,6.3,176.5,POTR,,18.542,16.3,12.2
34,1019466.331,4335169.438,405.3,355.9,POTR,,19.05,16.3,13.1
35,1019229.998,4335185.585,169.7,381.9,PSME,,19.05,16.3,10.1
20,1019156.5,4335096.854,92.7,296.3,POTR,,19.558,16.3,10.2
25,1019287.894,4334806.001,211.6,0.2,PIPO,,21.082,16.3,8
45,1019365.718,4334853.605,291.4,44.5,POTR,,22.606,16.3,11.6
46,1019254.645,4335137.005,192.4,332.3,PIEN,,22.86,16.3,5.3
5,1019149.428,4335086.666,85.1,286.5,POTR,,24.384,16.3,12.4
11,1019249.74,4335027.399,182.8,223.1,PIPO,,24.892,16.3,11.1
5,1019364.004,4335192.65,303.9,383.4,PIEN,,25.654,16.3,5.4
28,1019419.429,4334972.248,350,160.8,PIEN,,26.162,16.3,3.5
15,1019211.98,4335127.673,149.3,324.8,PIPO,,26.416,16.3,5.5
3,1019307.057,4335005.162,239.3,198.3,PIPO,,27.432,16.3,10.1
4,1019211.724,4334824.672,136.3,22,PIEN,,27.686,16.3,7.2
22,1019270.576,4334824.83,195.3,19.7,PIEN,,28.702,16.3,3.5
37,1019242.613,4335175.821,182,371.7,PIEN,,28.702,16.3,2.5
53,1019185.34,4335177.651,124.9,375.9,PSME,,29.972,16.3,7.7
66,1019256.001,4334835.673,181.1,31.3,PIEN,,30.48,16.3,5.5
5,1019385.507,4334854.334,311.2,44.4,PIPU,,30.734,16.3,2.5
20,1019074.72,4335065.662,9.6,268.6,PIPO,,30.988,16.3,6.9
1,1019289.786,4334867.783,216.1,61.8,PIEN,,30.988,16.3,0.2
2,1019112.222,4334941.542,41.8,143.1,PSME,,31.242,16.3,3.1
29,1019170.032,4334834.819,95.2,33.9,PSME,,31.496,16.3,10.4
15,1019245.477,4335186.386,185.2,382.1,PIEN,,31.496,16.3,5.5
51,1019261.694,4334916.783,190.2,112,POTR,,32.004,16.3,11.4
37,1019160.199,4334831.394,85.2,31,PIPO,,34.29,16.3,7.3
19,1019156.234,4334872.941,83,72.7,PSME,,34.544,16.3,8.3
31,1019109.343,4335108.413,46,309.9,PSME,,35.56,16.3,5.2
7,1019454.719,4335075.315,389.6,262.3,PIPO,,35.814,16.3,7.3
67,1019364.405,4335169.241,303.5,360,PSME,,35.814,16.3,8
28,1019424.826,4335203.225,365.2,391.4,PSME,,35.814,16.3,7.1
34,1019421.797,4334907.188,349.8,95.7,PIPO,,36.068,16.3,5.1
19,1019391.588,4335181.977,331.1,371.5,PSME,,36.068,16.3,9.6
9,1019470.139,4334861.545,396.1,48,PIPO,,36.83,16.3,4.2
23,1019165.682,4335186.14,105.5,385.2,PSME,,37.592,16.3,5.4
10,1019235.563,4335036.08,169.1,232.3,PIPO,,40.386,16.3,3.2
12,1019274.699,4335005.771,206.8,200.4,PIPO,,40.64,16.3,10.2
1,1019098.659,4334838.505,23.9,40.7,PIPO,,41.91,16.3,2.7
22,1019464.089,4334887.259,391.2,74,PIPO,,44.45,16.3,4
2,1019469.496,4334900.864,397.1,87.3,PSME,,44.45,16.3,14.8
15,1019191.931,4335087.679,127.6,285.7,PSME,,45.466,16.3,0
8,1019453.693,4335100.696,389.7,287.7,PIPO,,48.26,16.3,7.6
27,1019255.69,4335043.636,189.6,239,PIPO,,50.292,16.3,5.2
4,1019435.266,4335129.479,372.6,317.2,PSME,,51.816,16.3,2.8
32,1019373.956,4335199.486,314.2,389.7,PSME,,16.51,16.4,9
41,1019443.128,4335165.124,381.9,352.6,POTR,,17.272,16.4,11.8
2,1019254.44,4334809.974,178.4,5.5,PIEN,,17.526,16.4,2.5
24,1019298.354,4334891.65,225.7,85.4,PIPU,,22.098,16.4,7.8
31,1019387.071,4334833.889,311.9,23.9,PIPU,,22.352,16.4,9
5,1019356.497,4334863.231,282.7,54.6,PIEN,,23.622,16.4,5.6
2,1019379.984,4335168.163,319,358.1,PSME,,23.876,16.4,8.6
39,1019243.965,4334895.736,171.6,91.7,POTR,,24.384,16.4,10
57,1019365.993,4335150.599,304.1,341.3,PIEN,,24.384,16.4,9.7
1,1019139.576,4335119.909,76.8,320,POTR,,24.638,16.4,10.7
9,1019503.777,4335005.98,435.8,190.9,PIPO,,24.638,16.4,10.3
80,1019410.773,4334986.311,342.1,175.3,PIPO,,24.7396,16.4,8.8
42,1019383.612,4334809.975,307.4,0.2,PIPU,,25.4,16.4,1.4
45,1019220.173,4334866.256,146.5,63.3,PIEN,,26.162,16.4,4.9
91,1019357.044,4334827.612,281.8,19,PIEN,,26.924,16.4,3
41,1019426.872,4335017.703,359.4,205.8,PIPU,,27.432,16.4,3
34,1019164.151,4334832.405,89.2,31.8,PIPU,,27.432,16.4,2.2
24,1019218.036,4334936.038,147.4,133.1,PIEN,,27.686,16.4,7.6
31,1019450.975,4335174.25,390,361.3,POTR,,27.94,16.4,11.9
13,1019304.917,4334811.69,228.9,5.2,PIPO,,27.94,16.4,12.2
1,1019319.035,4335167.894,257.9,360.4,PSME,,28.702,16.4,7.7
31,1019139.839,4334887.912,67.2,88.3,PIPO,,29.21,16.4,8.7
27,1019133.444,4335062.908,68.1,263.4,PIEN,,29.464,16.4,1.2
15,1019148.695,4335179.453,88.4,379.2,PSME,,29.972,16.4,2.3
12,1019217.512,4335052.065,151.7,249,PIPO,,30.48,16.4,6.5
18,1019243.492,4334862.366,169.8,58.4,PSME,,30.48,16.4,4.4
24,1019171.25,4335050.154,105.4,249.1,PIPO,,30.734,16.4,8.6
25,1019149.333,4334847.86,75,47.8,PIPU,,30.734,16.4,2.7
46,1019412.058,4335209.878,352.8,398.5,PIPU,,30.988,16.4,4.2
47,1019173.105,4334850.903,98.9,49.8,PIPO,,31.496,16.4,11.6
2,1019462.4,4335033.566,395.5,220.2,PIPO,,31.496,16.4,9.8
11,1019453.468,4335014.668,385.8,201.8,PIPO,,32.512,16.4,6.4
28,1019191.015,4335165.033,129.9,363,PSME,,32.766,16.4,4.8
9,1019270.839,4335064.245,205.6,259,PSME,,33.782,16.4,0.7
13,1019095.251,4335052.012,29.6,254.1,PIPO,,34.036,16.4,8.1
8,1019499.852,4334879.403,426.5,64.7,PIPO,,34.29,16.4,5.9
23,1019300.973,4335031.876,234.2,225.3,PIPO,,34.544,16.4,9.7
10,1019205.694,4335071.365,140.7,268.9,PIPO,,35.052,16.4,0.1
21,1019207.012,4334809.303,131,6.9,PIPU,,35.814,16.4,2.5
6,1019146.778,4334968.187,77.5,168.1,PIPO,,36.83,16.4,9.4
16,1019512.323,4334851.225,437.9,35.9,PIPO,,37.846,16.4,8.9
18,1019073.755,4335049.49,8,252.5,PIPO,,38.1,16.4,8.4
17,1019431.656,4335187.365,371.4,375.2,PSME,,38.1,16.4,6.3
1,1019179.381,4335086.431,115,284.9,PIPO,,38.608,16.4,8
7,1019102.976,4335028.688,36.3,230.4,PIPO,,38.862,16.4,7.8
9,1019176.232,4335173.782,115.6,372.3,PSME,,39.116,16.4,2.6
12,1019270.473,4335067.73,205.2,262.5,PSME,,39.37,16.4,5.2
4,1019291.078,4335016.032,223.7,210,PSME,,40.64,16.4,4
34,1019384.195,4335174.075,323.3,364,PSME,,42.418,16.4,8.8
18,1019294.022,4334988.45,225.4,182.3,PIPO,,44.958,16.4,9
21,1019107.255,4335086.974,43,288.6,PIPO,,48.26,16.4,4.3
25,1019136.003,4334996.155,68,196.6,POTR,,15.748,16.5,9.9
1,1019214.232,4334845.733,139.7,42.9,PIEN,,19.558,16.5,3.7
51,1019241.499,4335199.093,181.9,395,POTR,,19.812,16.5,11
2,1019155.454,4335042.125,89.2,241.7,POTR,,19.812,16.5,2.7
32,1019281.54,4335191.763,221.5,386,POTR,,20.32,16.5,10.3
16,1019157.044,4335076.757,92.4,276.2,POTR,,20.32,16.5,9.7
